id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
18433	659	GF01019094S	soil	33.0167	96.9167	Asia	2011	2011	grassland	ITS3/ITS4	1.3	244	7.3	6.2	63949	0	29
18434	659	GF01019083S	soil	33.9333	95.7	Asia	2011	2011	grassland	ITS3/ITS4	-1.7	236	7.4	3	61111	0	1
18435	659	GF01019093S	soil	30.6167	91.5333	Asia	2011	2011	grassland	ITS3/ITS4	1.1	311	7.2	2.3	56172	0	2
18440	659	GF01019069S	soil	35.35	100.917	Asia	2011	2011	grassland	ITS3/ITS4	1.5	322	7.6	3.7	68457	0	30
18455	659	GF01019051S	soil	37.0167	98.3833	Asia	2011	2011	grassland	ITS3/ITS4	1.9	134	8.3	0	97609	0	20
18458	659	GF01018990S	soil	32.5833	96.55	Asia	2011	2011	grassland	ITS3/ITS4	1.1	283	7.2	3.5	83179	0	16
18460	659	GF01019081S	soil	37.4333	95.4833	Asia	2011	2011	grassland	ITS3/ITS4	2.5	45	8.3	0	141224	0	3
18461	659	GF01019011S	soil	34.5333	100.217	Asia	2011	2011	grassland	ITS3/ITS4	-0.4	267	7.4	3.2	63932	0	15
18462	659	GF01019054S	soil	37.1333	99.5667	Asia	2011	2011	grassland	ITS3/ITS4	0.4	231	8.1	0.6	76837	0	16
18465	471	GF04001176S	soil	47.44	11.06	Europe	2016	2016	grassland	gITS7/ITS4	2.3	1377	5.1	26.1	74855	0	1
18467	659	GF01019064S	soil	32.9333	91.95	Asia	2011	2011	grassland	ITS3/ITS4	-5.3	434	7.7	0.1	69896	0	2
18468	659	GF01019076S	soil	34.85	100.817	Asia	2011	2011	grassland	ITS3/ITS4	0	334	7.3	5.1	90491	0	30
18469	194	GF05013119S	soil	45.7694	8.5861	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	13.1	1176	6.1	13.5	14931	0	10
18478	659	GF01018953S	soil	33.9667	96.3667	Asia	2011	2011	grassland	ITS3/ITS4	-1.9	283	7.3	4.7	62018	0	3
18482	659	GF01019020S	soil	36.3167	100.883	Asia	2011	2011	grassland	ITS3/ITS4	1.5	300	7.9	3	55719	0	25
18487	659	GF01019019S	soil	32	96.3833	Asia	2011	2011	grassland	ITS3/ITS4	1.6	330	6.8	4.9	69808	0	3
18496	659	GF01019038S	soil	33.0167	96.9167	Asia	2011	2011	grassland	ITS3/ITS4	1.3	244	7.3	6.2	76506	0	1
18497	659	GF01019042S	soil	35.1167	93.0333	Asia	2011	2011	grassland	ITS3/ITS4	-5.2	288	7.9	1.9	60083	0	1
18498	659	GF01018987S	soil	33.5833	96	Asia	2011	2011	grassland	ITS3/ITS4	-1.5	298	7.3	4.6	62503	0	2
18499	262	GF05006493S	soil	55.8458	13.7865	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	7.1	765	5.5	19.2	40762	0	1
18503	262	GF05006501S	soil	55.7596	13.5041	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	7.4	765	5.7	16.5	44572	0	1
18505	659	GF01019097S	soil	33.7167	95.8667	Asia	2011	2011	grassland	ITS3/ITS4	-1.5	273	7.4	3.1	67804	0	15
18511	747	GF01009078S	soil	58.4866	22.8322	Europe	2012	2012	grassland	ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs	6.8	588	6.5	14	1480	0	1
18521	659	GF01019072S	soil	33.2667	96.35	Asia	2011	2011	grassland	ITS3/ITS4	-1	296	7.4	4.1	71715	0	1
18528	276	GF05005141S	soil	34.57	97.07	Asia	2014	2014	grassland	gITS7/ITS4	-3.9	379	7.3	2.1	22569	0	1
18530	659	GF01019033S	soil	36.9667	100.917	Asia	2011	2011	grassland	ITS3/ITS4	1.2	295	7.7	4.4	30292	0	4
18534	659	GF01019087S	soil	37.35	97.1333	Asia	2011	2011	grassland	ITS3/ITS4	3.3	106	8.5	0	58648	0	5
18538	659	GF01019080S	soil	35.1167	93.0333	Asia	2011	2011	grassland	ITS3/ITS4	-5.2	288	7.9	1.9	57265	0	5
18539	659	GF01019017S	soil	34.4667	100.383	Asia	2011	2011	grassland	ITS3/ITS4	-2.1	601	6.8	6.2	49307	0	15
18543	659	GF01019105S	soil	36.3167	100.883	Asia	2011	2011	grassland	ITS3/ITS4	1.5	300	7.9	3	73129	0	11
18546	659	GF01019098S	soil	34.8333	98.9667	Asia	2011	2011	grassland	ITS3/ITS4	-5	459	7.4	6.8	69441	0	6
18552	659	GF01018993S	soil	35.4333	99.4667	Asia	2011	2011	grassland	ITS3/ITS4	-2.9	301	8.1	0.9	96675	0	54
18553	659	GF01019050S	soil	35.55	100.483	Asia	2011	2011	grassland	ITS3/ITS4	1.2	541	7.1	4.1	56735	0	13
18562	659	GF01019059S	soil	36.85	101.017	Asia	2011	2011	grassland	ITS3/ITS4	1.7	319	7.9	0.7	85268	0	10
18565	659	GF01019061S	soil	31.8167	92.8667	Asia	2011	2011	grassland	ITS3/ITS4	0.7	285	7.5	2.7	62631	0	1
18567	659	GF01019075S	soil	37.0167	98.3833	Asia	2011	2011	grassland	ITS3/ITS4	1.9	134	8.3	0	86085	0	16
18568	659	GF01018959S	soil	32	96.3833	Asia	2011	2011	grassland	ITS3/ITS4	1.6	330	6.8	4.9	114729	0	2
18577	80	GF05023403S	shoot	35.549	-80.652	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	15.4	1115	5.6	6.5	31580	0	4
18587	659	GF01019047S	soil	33.7167	95.8667	Asia	2011	2011	grassland	ITS3/ITS4	-1.5	273	7.4	3.1	64592	0	17
18589	659	GF01019057S	soil	30.6167	91.5333	Asia	2011	2011	grassland	ITS3/ITS4	1.1	311	7.2	2.3	28567	0	3
18594	659	GF01019036S	soil	35.4167	99.3833	Asia	2011	2011	grassland	ITS3/ITS4	-2.6	296	7.6	3.7	120925	0	19
18598	25	GF05028423S	soil	31.85	103.56	Asia	2020	2020	grassland	fITS7/ITS4_Fun	5.4	1117	5.9	14.3	78786	0	5
18599	659	GF01019092S	soil	35.9833	100.217	Asia	2011	2011	grassland	ITS3/ITS4	2.6	330	8	0.3	77400	0	18
18601	659	GF01019037S	soil	31.5667	91.85	Asia	2011	2011	grassland	ITS3/ITS4	-0.2	338	7.6	2.8	72618	0	1
18605	659	GF01019078S	soil	35.7	94.2667	Asia	2011	2011	grassland	ITS3/ITS4	-4.2	132	7.2	12.2	50243	0	7
18614	659	GF01019062S	soil	34.3667	92.6167	Asia	2011	2011	grassland	ITS3/ITS4	-3.8	312	8.1	0.6	66521	0	3
18616	659	GF01019028S	soil	33.0167	96.9167	Asia	2011	2011	grassland	ITS3/ITS4	1.3	244	7.3	6.2	73354	0	1
18620	659	GF01018952S	soil	32	96.3833	Asia	2011	2011	grassland	ITS3/ITS4	1.6	330	6.8	4.9	70544	0	1
18622	659	GF01019065S	soil	31.0667	91.6833	Asia	2011	2011	grassland	ITS3/ITS4	-0.2	467	7.7	2.3	64955	0	5
18623	659	GF01018979S	soil	33.75	97.0167	Asia	2011	2011	grassland	ITS3/ITS4	-3.1	529	6.6	8.9	64561	0	6
18627	659	GF01019006S	soil	33.2667	96.35	Asia	2011	2011	grassland	ITS3/ITS4	-1	296	7.4	4.1	98713	0	6
18628	659	GF01019010S	soil	36.3167	100.883	Asia	2011	2011	grassland	ITS3/ITS4	1.5	300	7.9	3	74852	0	23
18630	659	GF01019032S	soil	33.7167	95.8667	Asia	2011	2011	grassland	ITS3/ITS4	-1.5	273	7.4	3.1	91544	0	1
18637	659	GF01018999S	soil	30.2	90.6167	Asia	2011	2011	grassland	ITS3/ITS4	1.1	284	7.1	1.8	103369	0	3
18641	659	GF01019052S	soil	32.9333	91.95	Asia	2011	2011	grassland	ITS3/ITS4	-5.3	434	7.7	0.1	42176	0	2
18646	659	GF01019053S	soil	34.1167	92.3667	Asia	2011	2011	grassland	ITS3/ITS4	-3.7	280	7.8	2	30974	0	2
18653	659	GF01019103S	soil	35.3167	93.3167	Asia	2011	2011	grassland	ITS3/ITS4	-4.5	218	8.1	1.1	48835	0	13
18654	659	GF01019008S	soil	33.95	92.35	Asia	2011	2011	grassland	ITS3/ITS4	-3	208	8.4	2.4	68076	0	1
18665	659	GF01019043S	soil	30.6167	91.5333	Asia	2011	2011	grassland	ITS3/ITS4	1.1	311	7.2	2.3	88768	0	1
18666	659	GF01019013S	soil	36.9333	98.9	Asia	2011	2011	grassland	ITS3/ITS4	0.7	145	7.9	0.7	86712	0	23
18668	659	GF01019102S	soil	32.1833	91.6667	Asia	2011	2011	grassland	ITS3/ITS4	-1.2	288	8.2	0.6	54520	0	2
18681	747	GF01009081S	soil	58.4866	22.8321	Europe	2012	2012	grassland	ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs	6.8	588	6.5	14	2237	0	1
18691	659	GF01019014S	soil	34.85	100.817	Asia	2011	2011	grassland	ITS3/ITS4	0	334	7.3	5.1	80100	0	36
18695	659	GF01019040S	soil	30.45	91.05	Asia	2011	2011	grassland	ITS3/ITS4	2.4	223	7.6	2.6	72956	0	6
18705	659	GF01019085S	soil	34.8667	98.25	Asia	2011	2011	grassland	ITS3/ITS4	-3.4	237	8.3	0.7	94893	0	58
18706	659	GF01019015S	soil	32.9333	91.95	Asia	2011	2011	grassland	ITS3/ITS4	-5.3	434	7.7	0.1	66031	0	1
18707	659	GF01019091S	soil	32.8833	96.7333	Asia	2011	2011	grassland	ITS3/ITS4	-0.3	342	6.9	6.6	72284	0	6
18714	659	GF01018985S	soil	33.75	97.0167	Asia	2011	2011	grassland	ITS3/ITS4	-3.1	529	6.6	8.9	86215	0	17
18717	659	GF01019104S	soil	34.8667	98.25	Asia	2011	2011	grassland	ITS3/ITS4	-3.4	237	8.3	0.7	52681	0	1
18720	659	GF01019025S	soil	37.4833	95.9	Asia	2011	2011	grassland	ITS3/ITS4	1.5	60	8.5	0	50285	0	10
18731	262	GF05006514S	soil	63.7954	19.8299	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	3.4	571	4.5	16	49312	0	10
18733	659	GF01018992S	soil	34.9833	98.5667	Asia	2011	2011	grassland	ITS3/ITS4	-3.9	347	7.8	2.9	78053	0	58
18736	659	GF01019027S	soil	34.4667	100.383	Asia	2011	2011	grassland	ITS3/ITS4	-2.1	601	6.8	6.2	63840	0	20
18738	160	GF05016119S	rhizosphere soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	17289	0	2
18742	659	GF01019070S	soil	34.4667	100.383	Asia	2011	2011	grassland	ITS3/ITS4	-2.1	601	6.8	6.2	66578	0	30
18743	339	GF04020196S	soil	30.8992	116.971	Asia	2015	2015	cropland	gITS7/ITS4	17	1239	6.4	14.1	4542	0	3
18747	659	GF01019031S	soil	33.9667	96.3667	Asia	2011	2011	grassland	ITS3/ITS4	-1.9	283	7.3	4.7	37169	0	26
18756	659	GF01019022S	soil	35.55	100.483	Asia	2011	2011	grassland	ITS3/ITS4	1.2	541	7.1	4.1	47973	0	34
18761	659	GF01019068S	soil	33.5833	96	Asia	2011	2011	grassland	ITS3/ITS4	-1.5	298	7.3	4.6	57140	0	1
18765	659	GF01019009S	soil	34.5833	97.9833	Asia	2011	2011	grassland	ITS3/ITS4	-3.4	377	7.4	5.1	79763	0	3
18775	659	GF01019029S	soil	34.9333	92.9333	Asia	2011	2011	grassland	ITS3/ITS4	-4.1	195	8.4	0.4	77185	0	4
18778	194	GF05012998S	soil	46.8958	8.4508	Europe	2014	2014	grassland	ITS9MUNngs/ITS4ngsUni	1.2	2354	5.5	19.9	10897	0	5
18780	659	GF01018967S	soil	35.9833	100.217	Asia	2011	2011	grassland	ITS3/ITS4	2.6	330	8	0.3	90379	0	130
18783	659	GF01019063S	soil	34.5833	97.9833	Asia	2011	2011	grassland	ITS3/ITS4	-3.4	377	7.4	5.1	59543	0	1
18786	659	GF01019026S	soil	34.8667	98.25	Asia	2011	2011	grassland	ITS3/ITS4	-3.4	237	8.3	0.7	49959	0	4
18788	459	GF04001879S	soil	47.05	8.71667	Europe	2014	2014	forest	ITS3/ITS4	5.6	2147	5.1	21.3	19292	1	2
18798	659	GF01019035S	soil	36.9333	98.9	Asia	2011	2011	grassland	ITS3/ITS4	0.7	145	7.9	0.7	85602	0	10
18800	659	GF01019045S	soil	32.8833	96.7333	Asia	2011	2011	grassland	ITS3/ITS4	-0.3	342	6.9	6.6	32078	0	4
18805	659	GF01019095S	soil	37.4	100.1	Asia	2011	2011	grassland	ITS3/ITS4	-0.8	279	7.7	2.8	73804	0	3
18808	659	GF01019082S	soil	36.85	101.017	Asia	2011	2011	grassland	ITS3/ITS4	1.7	319	7.9	0.7	60458	0	124
18827	659	GF01019012S	soil	35.4167	99.3833	Asia	2011	2011	grassland	ITS3/ITS4	-2.6	296	7.6	3.7	40327	0	33
18828	659	GF01019090S	soil	30.2	90.6167	Asia	2011	2011	grassland	ITS3/ITS4	1.1	284	7.1	1.8	54696	0	1
18836	659	GF01019067S	soil	31.4833	91.0667	Asia	2011	2011	grassland	ITS3/ITS4	-0.2	382	8	0.1	59503	0	1
18839	659	GF01019077S	soil	35.55	100.483	Asia	2011	2011	grassland	ITS3/ITS4	1.2	541	7.1	4.1	67883	0	23
18852	659	GF01019086S	soil	34.5333	100.217	Asia	2011	2011	grassland	ITS3/ITS4	-0.4	267	7.4	3.2	44864	0	7
18858	659	GF01019000S	soil	37.1333	99.5667	Asia	2011	2011	grassland	ITS3/ITS4	0.4	231	8.1	0.6	82820	0	82
18859	659	GF01019041S	soil	33.7167	92.1	Asia	2011	2011	grassland	ITS3/ITS4	-3.1	201	7.8	3.2	90458	0	7
18861	659	GF01019055S	soil	34.1	96.2	Asia	2011	2011	grassland	ITS3/ITS4	-2.9	280	7.3	4.4	57991	0	1
18865	659	GF01019099S	soil	35.4333	99.4667	Asia	2011	2011	grassland	ITS3/ITS4	-2.9	301	8.1	0.9	79633	0	13
18870	659	GF01019039S	soil	34.1	96.2	Asia	2011	2011	grassland	ITS3/ITS4	-2.9	280	7.3	4.4	54795	0	4
18874	659	GF01018986S	soil	31.4833	91.0667	Asia	2011	2011	grassland	ITS3/ITS4	-0.2	382	8	0.1	62712	0	19
18918	275	GF05005241S	soil	47.18	7.4	Europe	2017	2017	cropland	ITS3/ITS4	10.5	1083	6.5	9.3	48573	0	10
18924	181	GF05014394S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	50064	0	20
18928	181	GF05014413S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	48340	0	7
18937	181	GF05014445S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	36033	0	1
18939	181	GF05014451S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	64753	0	3
18942	181	GF05014460S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	45666	0	1
18943	298	GF05002716S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	58694	0	1
18947	181	GF05014539S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	48801	0	2
18948	298	GF05002734S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	17549	0	2
18950	298	GF05002718S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	55719	0	6
18951	181	GF05014454S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	38749	0	13
18952	181	GF05014391S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	40486	0	18
18955	298	GF05002711S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	78615	0	18
18956	298	GF05002694S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	15270	0	23
18959	181	GF05014599S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	42354	0	20
18961	181	GF05014392S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	47762	0	22
18963	181	GF05014462S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	68605	0	3
18969	181	GF05014440S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	68311	0	3
18970	181	GF05014467S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	139117	0	6
18972	181	GF05014576S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	54656	0	10
18974	181	GF05014409S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	45545	0	17
18977	181	GF05014526S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	32089	0	7
18979	181	GF05014579S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	42986	0	25
18982	181	GF05014441S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	60017	0	2
18993	181	GF05014581S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	40710	0	5
18996	181	GF05014396S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	40089	0	7
18998	181	GF05014466S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	67829	0	2
19000	181	GF05014406S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	42164	0	1
19028	345	GF04019932S	soil	33.256	115.567	Asia	2015	2015	cropland	ITS3/ITS4	15.6	854	8.2	5.9	44800	0	8
19029	819	GF01004902S	soil	33.256	115.567	Asia	2015	2015	cropland	ITS3/ITS4	15.6	854	8.2	5.9	44800	0	8
19032	226	GF05011038S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	33706	0	74
19140	117	GF05019852S	soil	57.8671	26.7088	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	5.6	624	6.4	13.4	67519	0	99
19148	262	GF05006523S	soil	63.8007	19.8431	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	3.5	559	4.7	15.8	57675	0	20
19167	143	GF05017482S	soil	37.7559	-105.503	North America	2012	2012	woodland	fITS9/ITS4	5.4	335	7.2	3.6	177459	0	1
19194	226	GF05011029S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	30196	0	55
19197	362	GF04018683S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	76315	0	836
19201	779	GF01007560S	rhizosphere soil	-29.3749	30.0239	Africa	2015	2015	grassland	ITS1F/ITS4	14.5	784	5.6	1.6	23599	0	1
19280	423	GF04004685S	soil	28.3612	116.97	Asia	2017	2017	cropland	ITS1F/ITS2	19.1	1732	5.8	14.2	68157	0	14
19295	697	GF01013829S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	26103	0	7
19299	489	GF03009512S	topsoil	43.93	125.24	Asia	2015	2015	cropland	ITS3/ITS4	5.8	574	6.9	3.5	42536	0	3
19335	731	GF01011387S	soil	48.38	13.5511	Europe	2014	2014	grassland	fITS9/ITS4	9.7	845	6.2	14.4	4573	0	17
19337	574	GF03003405S	soil	50.5939	3.48917	Europe	2015	2015	cropland	ITS3ngs mix/ITS4ngs	10.6	763	5.8	2.2	114081	0	30
19343	731	GF01011501S	soil	52.1375	5.93528	Europe	2014	2014	grassland	fITS9/ITS4	9.6	852	4.1	26.7	5371	0	1
19366	50	GF05026073S	soil	45.85	9	Europe	2014	2014	cropland	ITS3/ITS4	12.1	1192	6.6	5.8	35759	0	20
19398	779	GF01007561S	rhizosphere soil	-25.9147	28.5148	Africa	2015	2015	grassland	ITS1F/ITS4	16.3	794	5.7	0.5	46196	0	2
19422	117	GF05019857S	soil	57.8447	26.7098	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	5.7	618	6.5	15.3	78942	0	1
19528	251	GF05009289S	soil	38.6636	107.963	Asia	2019	2019	grassland	ITS1F/ITS2	8	302	8.3	0	87190	0	1
19626	69	GF05024251S	soil	29.82	92.36	Asia	2019	2019	grassland	ITS1F/ITS2	0	640	6.3	14.2	81548	0	2
19720	50	GF05026205S	soil	46.49	6.43	Europe	2013	2013	cropland	ITS3/ITS4	10.9	1240	6	8	27618	0	7
19742	451	GF04002262S	soil	38.872	-122.428	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.2	7.3	64644	1	3
19744	99	GF05021960S	air	45.08	-73.38	North America	2010	2010	cropland	ITS5/ITS4	7.7	907	6.1	16.9	62924	0	64
19755	122	GF05019566S	soil	24.26	118.05	Asia	2018	2018	forest	ITS5/ITS2	22.1	1142	6.1	8.9	64147	0	3
19820	167	GF05015767S	soil	2.65	102.513	Asia	2017	2017	cropland	fITS7/ITS4	26.8	1838	4.8	7.2	48376	0	7
19836	784	GF01007083S	soil	34.5567	107.926	Asia	2016	2016	forest	ITS5/ITS2	12	785	7	14.5	51763	0	42
19888	313	GF05001726S	air	-36.9162	174.646	Australia	2017	2017	anthropogenic	ITS1F/ITS2	15.3	1126	5.4	7.1	48901	0	1
19918	439	GF04003269S	soil	26.9	120.03	Asia	2017	2017	cropland	ITS5/ITS2	20	1212	6.4	11.2	69067	0	107
19920	439	GF04003273S	soil	20.03	110.43	Asia	2017	2017	cropland	ITS5/ITS2	24.6	1555	6	10.1	52640	0	7
19922	439	GF04003265S	soil	18.45	108.89	Asia	2017	2017	cropland	ITS5/ITS2	25.6	1203	5.7	3.8	58523	0	8
19924	439	GF04003276S	soil	34.87	114.33	Asia	2017	2017	cropland	ITS5/ITS2	15	619	7.6	7.5	47271	0	40
19925	439	GF04003266S	soil	23.14	112.89	Asia	2017	2017	cropland	ITS5/ITS2	22.7	1664	6.1	13.1	53831	0	2
19926	439	GF04003270S	soil	27.47	109.95	Asia	2017	2017	cropland	ITS5/ITS2	18.1	1078	6.7	3.3	78383	0	113
19928	439	GF04003274S	soil	27.78	113.06	Asia	2017	2017	cropland	ITS5/ITS2	18.5	1667	6.3	15.9	20765	0	2
19929	251	GF05009285S	soil	38.7294	108.001	Asia	2019	2019	grassland	ITS1F/ITS2	7.6	324	8.3	0.1	100147	0	2
19930	439	GF04003260S	soil	34.66	119.15	Asia	2017	2017	cropland	ITS5/ITS2	14.2	894	7.2	13.8	28209	0	17
19931	439	GF04003272S	soil	39.07	116.54	Asia	2017	2017	cropland	ITS5/ITS2	13.1	525	8.3	6.9	70407	0	5
19932	251	GF05009284S	soil	38.7294	108.001	Asia	2019	2019	grassland	ITS1F/ITS2	7.6	324	8.3	0.1	126032	0	2
19933	439	GF04003250S	soil	26.53	107.86	Asia	2017	2017	cropland	ITS5/ITS2	17.1	927	6.6	3.3	64189	0	204
19934	423	GF04004701S	soil	28.3505	116.912	Asia	2017	2017	cropland	ITS1F/ITS2	19.1	1740	5.5	11.8	71011	0	9
19937	423	GF04004700S	soil	28.1397	116.885	Asia	2017	2017	cropland	ITS1F/ITS2	19.2	1776	5.7	11.6	68708	0	11
19938	439	GF04003268S	soil	28.89	121.25	Asia	2017	2017	cropland	ITS5/ITS2	18.1	1356	6.1	14.3	55475	0	27
19940	439	GF04003264S	soil	29.22	117.07	Asia	2017	2017	cropland	ITS5/ITS2	18.5	1624	5.9	15.8	67028	0	15
19941	439	GF04003261S	soil	34.38	118.28	Asia	2017	2017	cropland	ITS5/ITS2	14.3	881	7.5	8.8	58151	0	11
19942	439	GF04003271S	soil	23.39	113.43	Asia	2017	2017	cropland	ITS5/ITS2	22.5	1569	5.9	12.9	39786	0	28
19943	423	GF04004698S	soil	28.2385	116.956	Asia	2017	2017	cropland	ITS1F/ITS2	19.2	1811	5.3	11.7	60847	0	16
19945	439	GF04003267S	soil	25.66	112.31	Asia	2017	2017	cropland	ITS5/ITS2	19.2	1524	6.4	13.6	42051	0	2639
19946	439	GF04003275S	soil	30.48	114.32	Asia	2017	2017	cropland	ITS5/ITS2	17.3	1234	6.9	13.5	67212	0	110
19947	439	GF04003263S	soil	26.85	112.76	Asia	2017	2017	cropland	ITS5/ITS2	18.8	1675	6.4	14.1	41614	0	24
19948	439	GF04003277S	soil	23.8	111.88	Asia	2017	2017	cropland	ITS5/ITS2	21.9	1164	6.5	11.6	68596	0	35
19950	439	GF04003222S	soil	22.84	114.8	Asia	2017	2017	cropland	ITS5/ITS2	23.1	1723	6.1	9.8	61432	0	22
19952	251	GF05009287S	soil	38.7294	108.001	Asia	2019	2019	grassland	ITS1F/ITS2	7.6	324	8.3	0.1	78410	0	1
19957	181	GF05014464S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	131979	0	16
20045	117	GF05019854S	soil	57.8466	26.7353	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	5.7	620	6.6	19.7	82772	0	5
20056	439	GF04003278S	soil	32.63	109.09	Asia	2017	2017	cropland	ITS5/ITS2	16.4	648	6.8	6.5	58798	0	8
20058	335	GF05000007S	root	10.3753	-84.899	North America	2012	2012	cropland	5.8S/ITS4	21.1	2418	5.8	3.7	419950	0	86
20071	181	GF05014574S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	39478	0	23
20078	491	GF03009468S	soil	36.2825	106.391	Asia	2017	2017	grassland	ITS5/ITS2	5.9	516	7.9	3.4	87685	0	1
20079	80	GF05023141S	shoot	36.301	-78.615	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	15.3	1138	5.5	6.9	34039	0	1
20084	439	GF04003280S	soil	28.25	121.02	Asia	2017	2017	cropland	ITS5/ITS2	18.3	1630	6.2	14.3	71497	0	13
20085	439	GF04003279S	soil	30.86	106.12	Asia	2017	2017	cropland	ITS5/ITS2	18.1	945	7	11.9	46054	0	10
20099	231	GF05010494S	root	53.8729	-1.3285	Europe	2016	2016	cropland	ITS1F/ITS4 then gITS7/ITS4	9.6	631	6.2	7.6	60758	0	3
20113	181	GF05014563S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	50240	0	11
20119	819	GF01004903S	rhizosphere soil	36.6641	119.981	Asia	2015	2015	cropland	ITS3/ITS4	13	689	7.2	6.1	58523	0	27
20121	268	GF05005551S	soil	22.56	101.18	Asia	2020	2020	forest	ITS1F/ITS2	18.7	1800	5.4	6.3	16130	0	1
20138	807	GF01005506S	soil	52.7224	-3.55608	Europe	2013	2014	grassland	ITS5/5.8S_fungi	7.9	1812	5	22.6	130593	0	1
20185	439	GF04003338S	soil	42.25	123.81	Asia	2017	2017	cropland	ITS5/ITS2	8.3	632	6.7	6.8	72158	0	5
